amenity,capacity,parking,access,fee,coordinates
parking,19.516616314199396,surface,,unknown,"[(-64.7079782, 10.1399325), (-64.7080131, 10.1397794), (-64.707702, 10.1397239), (-64.7076671, 10.1398824), (-64.7079782, 10.1399325)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7070368, 10.1397793), (-64.7070717, 10.1396262), (-64.7067606, 10.1395707), (-64.7067274, 10.1397281), (-64.7070368, 10.1397793)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7074069, 10.1397265), (-64.7074418, 10.1395734), (-64.7071307, 10.1395179), (-64.7071176, 10.1395773), (-64.7070958, 10.1396764), (-64.7074069, 10.1397265)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7064161, 10.1390411), (-64.706451, 10.138888), (-64.7061399, 10.1388325), (-64.706105, 10.138991), (-64.7064161, 10.1390411)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7077076, 10.1389104), (-64.7077183, 10.1387863), (-64.7073536, 10.1387071), (-64.7073777, 10.1384985), (-64.7071953, 10.1384457), (-64.7071497, 10.138781), (-64.7077076, 10.1389104)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7078852, 10.1415837), (-64.7080398, 10.1416219), (-64.708104, 10.1413171), (-64.7079439, 10.1412788), (-64.7078852, 10.1415837)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7087542, 10.1417738), (-64.7089088, 10.141812), (-64.708973, 10.1415072), (-64.7088129, 10.1414689), (-64.7087542, 10.1417738)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7095421, 10.1421538), (-64.709577, 10.1420007), (-64.7092659, 10.1419452), (-64.709231, 10.1421037), (-64.7095421, 10.1421538)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7096842, 10.141066), (-64.7097191, 10.1409129), (-64.709408, 10.1408574), (-64.7093731, 10.1410159), (-64.7096842, 10.141066)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7101643, 10.1410053), (-64.7101992, 10.1408522), (-64.7098881, 10.1407967), (-64.7098532, 10.1409552), (-64.7101643, 10.1410053)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7098049, 10.1402449), (-64.7098398, 10.1400918), (-64.7095287, 10.1400363), (-64.7094938, 10.1401948), (-64.7098049, 10.1402449)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7086167, 10.1403479), (-64.7086516, 10.1401948), (-64.7082091, 10.1401261), (-64.7081822, 10.140274), (-64.7086167, 10.1403479)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7093214, 10.1392152), (-64.709476, 10.1392534), (-64.7095402, 10.1389486), (-64.7093801, 10.1389103), (-64.7093214, 10.1392152)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7085677, 10.1386), (-64.7087223, 10.1386382), (-64.7087865, 10.1383334), (-64.7086264, 10.1382951), (-64.7085677, 10.1386)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7100322, 10.1388376), (-64.7101868, 10.1388758), (-64.710251, 10.138571), (-64.7100909, 10.1385327), (-64.7100322, 10.1388376)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7112265, 10.1382119), (-64.7112614, 10.1380587), (-64.7109503, 10.1380032), (-64.7109154, 10.1381618), (-64.7112265, 10.1382119)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7111035, 10.1351829), (-64.7111612, 10.1349224), (-64.7110142, 10.1348908), (-64.7109565, 10.1351513), (-64.7111035, 10.1351829)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7123164, 10.1342923), (-64.7123058, 10.1341351), (-64.7119979, 10.134155), (-64.7120084, 10.1343123), (-64.7123164, 10.1342923)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7112271, 10.1343581), (-64.711211, 10.1342129), (-64.7109964, 10.1342181), (-64.7110233, 10.1343766), (-64.7112271, 10.1343581)]"
parking,19.516616314199396,surface,,unknown,"[(-64.711637, 10.1360789), (-64.7116652, 10.1359198), (-64.7113722, 10.1358696), (-64.711344, 10.1360287), (-64.711637, 10.1360789)]"
parking,19.516616314199396,surface,,unknown,"[(-64.71144, 10.1369209), (-64.7114682, 10.1367618), (-64.7111752, 10.1367116), (-64.711147, 10.1368707), (-64.71144, 10.1369209)]"
parking,19.516616314199396,surface,,unknown,"[(-64.7105063, 10.1408162), (-64.7105549, 10.1405674), (-64.7103694, 10.1405322), (-64.7103207, 10.140781), (-64.7105063, 10.1408162)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6817692, 10.1548755), (-64.6817271, 10.1547723), (-64.681326, 10.1549311), (-64.6813681, 10.1550342), (-64.6817692, 10.1548755)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6811437, 10.1548702), (-64.6811015, 10.1547669), (-64.6807005, 10.1549257), (-64.6807426, 10.1550289), (-64.6811437, 10.1548702)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6788024, 10.1544444), (-64.6789198, 10.1543263), (-64.6787492, 10.1541619), (-64.6786318, 10.15428), (-64.6788024, 10.1544444)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6782034, 10.1535593), (-64.6783208, 10.1534413), (-64.6781502, 10.1532769), (-64.6780328, 10.1533949), (-64.6782034, 10.1535593)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6801233, 10.1539382), (-64.6802789, 10.1538761), (-64.6801892, 10.1536583), (-64.6800337, 10.1537204), (-64.6801233, 10.1539382)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6798444, 10.1530828), (-64.6799999, 10.1530207), (-64.6799103, 10.1528029), (-64.6797547, 10.152865), (-64.6798444, 10.1530828)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6807241, 10.1539488), (-64.6808797, 10.1538867), (-64.6807901, 10.1536689), (-64.6806345, 10.153731), (-64.6807241, 10.1539488)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6782839, 10.1518537), (-64.6784013, 10.1517357), (-64.6782307, 10.1515713), (-64.6781133, 10.1516893), (-64.6782839, 10.1518537)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6777577, 10.1527462), (-64.6776409, 10.1526275), (-64.6774695, 10.152791), (-64.6775862, 10.1529097), (-64.6777577, 10.1527462)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6769589, 10.1531685), (-64.6770763, 10.1530505), (-64.6769057, 10.1528861), (-64.6767883, 10.1530041), (-64.6769589, 10.1531685)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6759005, 10.1534359), (-64.676313, 10.1532123), (-64.6763033, 10.1529476), (-64.6759499, 10.1529388), (-64.6759005, 10.1534359)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6765062, 10.1519258), (-64.6764109, 10.1514269), (-64.6762877, 10.1514478), (-64.6763853, 10.1519445), (-64.6763991, 10.1520207), (-64.6765062, 10.1519258)]"
parking,19.516616314199396,,,unknown,"[(2.1638872, 41.3664694), (2.1636385, 41.366464), (2.1634995, 41.3662938), (2.1634678, 41.3660357), (2.1635215, 41.3656734), (2.1637482, 41.3654044), (2.1641091, 41.3652232), (2.1645821, 41.3650805), (2.1648991, 41.3650457), (2.1652941, 41.3650548), (2.1659257, 41.365236), (2.1660995, 41.3652969), (2.1664364, 41.3658404), (2.1663701, 41.3661289), (2.1664538, 41.3663582), (2.1665249, 41.36641), (2.1664661, 41.3664584), (2.1663353, 41.3664109), (2.165972, 41.366248), (2.165538, 41.3660723), (2.1652893, 41.3659644), (2.1650625, 41.365904), (2.164865, 41.3658637), (2.1645992, 41.3658857), (2.1643359, 41.3659516), (2.1641164, 41.366054), (2.1639189, 41.366259), (2.1638872, 41.3664694)]"
parking,19.516616314199396,surface,,unknown,"[(2.1271728, 41.5236307), (2.1273019, 41.5233525), (2.1274239, 41.5233709), (2.1274755, 41.5233785), (2.1276185, 41.5233997), (2.1274849, 41.5236213), (2.1273767, 41.5236617), (2.1271728, 41.5236307)]"
parking,19.516616314199396,surface,,unknown,"[(1.7846378, 41.7800315), (1.7846825, 41.7799821), (1.7849024, 41.7799173), (1.7851207, 41.7799713), (1.78521, 41.7801293), (1.7851858, 41.7802511), (1.7851143, 41.7802907), (1.7846378, 41.7800315)]"
parking,19.516616314199396,surface,,no,"[(2.3211346, 41.4869524), (2.3211483, 41.4869238), (2.3211707, 41.4868774), (2.3213954, 41.4869402), (2.3214305, 41.4871422), (2.321454, 41.4872778), (2.3211346, 41.4869524)]"
parking,19.516616314199396,,,unknown,"[(2.0968886, 41.3799859), (2.0972268, 41.3798407), (2.0973594, 41.3799413), (2.097626, 41.3802031), (2.097434, 41.3802729), (2.0973475, 41.3802251), (2.0973244, 41.3802123), (2.0971202, 41.3800831), (2.0969892, 41.3800351), (2.0968886, 41.3799859)]"
parking,19.516616314199396,,,unknown,"[(2.0965114, 41.3805294), (2.0965563, 41.3804973), (2.0965723, 41.3805085), (2.0966014, 41.3804852), (2.0966077, 41.3804909), (2.0966141, 41.3804933), (2.096622, 41.3804945), (2.0966296, 41.3804938), (2.0966376, 41.3804913), (2.0966426, 41.3804878), (2.0966463, 41.380483), (2.0966474, 41.380478), (2.0966474, 41.3804725), (2.0966451, 41.3804674), (2.0966412, 41.3804636), (2.0966338, 41.3804589), (2.0966599, 41.3804383), (2.0967008, 41.3804352), (2.0967561, 41.3804757), (2.0969443, 41.3803443), (2.0969745, 41.3803713), (2.0970809, 41.3803034), (2.0971128, 41.3802814), (2.0971946, 41.3803279), (2.0973024, 41.3803892), (2.0971989, 41.3804736), (2.0969981, 41.3805415), (2.0967843, 41.3806029), (2.0966306, 41.3805927), (2.0965897, 41.3805721), (2.0965506, 41.3805508), (2.0965114, 41.3805294)]"
parking,19.516616314199396,surface,,unknown,"[(2.3201994, 41.4910816), (2.3200957, 41.4910665), (2.3200155, 41.4910077), (2.3199185, 41.4909426), (2.3198483, 41.4908737), (2.3197948, 41.4907998), (2.3198199, 41.4907359), (2.3199034, 41.490632), (2.3200121, 41.4905957), (2.3201141, 41.4906257), (2.3202478, 41.4907071), (2.3203381, 41.4907873), (2.3203716, 41.49091), (2.3203498, 41.4909601), (2.3202629, 41.4910102), (2.3202409, 41.4910349), (2.3201994, 41.4910816)]"
parking,19.516616314199396,,,unknown,"[(-64.6809718, 10.1374562), (-64.6809493, 10.1373287), (-64.6805296, 10.1374005), (-64.6805214, 10.1373538), (-64.6803217, 10.137388), (-64.6803524, 10.1375622), (-64.6809718, 10.1374562)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6782485, 10.1350657), (-64.6782202, 10.1348546), (-64.6781427, 10.1348986), (-64.6779092, 10.134966), (-64.6779253, 10.1350558), (-64.6780545, 10.1350391), (-64.6780613, 10.13509), (-64.6782485, 10.1350657)]"
parking,19.516616314199396,,,unknown,"[(1.5684896, 41.3887441), (1.5684392, 41.3886841), (1.5684641, 41.3886614), (1.5684711, 41.3886468), (1.568498, 41.3885852), (1.5685855, 41.3886546), (1.5686143, 41.3886747), (1.5685891, 41.3887097), (1.5685534, 41.3886953), (1.5685225, 41.3887278), (1.5685346, 41.3887368), (1.568505, 41.3887572), (1.5684896, 41.3887441)]"
parking,19.516616314199396,surface,,unknown,"[(2.325863, 41.4857904), (2.3260214, 41.4856351), (2.3260976, 41.4855605), (2.3262032, 41.485621), (2.3259685, 41.4858508), (2.325863, 41.4857904)]"
parking,19.516616314199396,,,unknown,"[(2.3596145, 41.496196), (2.3597779, 41.4960405), (2.3599491, 41.4961337), (2.3599723, 41.4961464), (2.3598862, 41.4963383), (2.3596145, 41.496196)]"
parking,19.516616314199396,surface,,no,"[(2.3607484, 41.4963431), (2.3602341, 41.4960659), (2.3602501, 41.496028), (2.3602722, 41.4959755), (2.3608271, 41.4962716), (2.3607484, 41.4963431)]"
parking,19.516616314199396,surface,,unknown,"[(2.3151385, 41.483066), (2.3151534, 41.4829072), (2.315189, 41.4829181), (2.3154045, 41.4829963), (2.3152427, 41.483112), (2.3151759, 41.4830825), (2.3151385, 41.483066)]"
parking,19.516616314199396,,,unknown,"[(1.567943, 41.3873178), (1.5678038, 41.38723), (1.5677405, 41.3871901), (1.5676382, 41.387144), (1.5676653, 41.3870667), (1.5678116, 41.3870436), (1.5679482, 41.3872036), (1.567943, 41.3873178)]"
parking,19.516616314199396,surface,,unknown,"[(2.3234207, 41.4909405), (2.3235306, 41.4903315), (2.3237504, 41.4903333), (2.3235352, 41.4909405), (2.3234207, 41.4909405)]"
parking,19.516616314199396,surface,,unknown,"[(1.8758923, 42.2667061), (1.8758452, 42.2666224), (1.8759659, 42.2665777), (1.8759834, 42.2665712), (1.8760368, 42.2666642), (1.8758923, 42.2667061)]"
parking,19.516616314199396,,,unknown,"[(1.8733266, 41.4611045), (1.8732614, 41.4610875), (1.8732265, 41.4609089), (1.8732341, 41.4607611), (1.8733433, 41.4605178), (1.8734222, 41.4604996), (1.8733175, 41.4607236), (1.8734465, 41.4606997), (1.873404, 41.4609419), (1.8733099, 41.4609851), (1.8733266, 41.4611045)]"
parking,19.516616314199396,,,unknown,"[(1.8755257, 41.4713015), (1.8755275, 41.4712191), (1.8760742, 41.4712299), (1.8760688, 41.4713124), (1.8755257, 41.4713015)]"
parking,19.516616314199396,,,unknown,"[(1.5771867, 41.3864941), (1.577096, 41.3865131), (1.5768927, 41.3865556), (1.5768631, 41.386489), (1.5768933, 41.3864808), (1.5769474, 41.3864659), (1.5771562, 41.3864146), (1.5771867, 41.3864941)]"
parking,19.516616314199396,street_side,,unknown,"[(1.5733859, 41.3960701), (1.5733, 41.396593), (1.573245, 41.3965879), (1.5733311, 41.396065), (1.5733859, 41.3960701)]"
parking,19.516616314199396,,,unknown,"[(1.9745256, 41.4566592), (1.9742553, 41.4565838), (1.9742574, 41.4565605), (1.9742624, 41.4565061), (1.9745247, 41.4560076), (1.9747258, 41.4556255), (1.9747075, 41.4557893), (1.9747777, 41.4559881), (1.9747827, 41.4560787), (1.9746964, 41.4563027), (1.9745785, 41.4565305), (1.9745256, 41.4566592)]"
parking,19.516616314199396,,,unknown,"[(1.9747834, 41.4538659), (1.9747458, 41.45392), (1.9745811, 41.4539474), (1.9745903, 41.453904), (1.9747834, 41.4538659)]"
parking,19.516616314199396,,,unknown,"[(1.6733457, 41.2074508), (1.6733806, 41.207364), (1.6739237, 41.2074876), (1.6738768, 41.2075799), (1.673848, 41.207573), (1.6733457, 41.2074508)]"
parking,19.516616314199396,,,unknown,"[(1.6695882, 41.3490513), (1.66963, 41.3489923), (1.6701766, 41.3492578), (1.6701284, 41.3493101), (1.6700709, 41.3493715), (1.6695427, 41.3491129), (1.6695662, 41.3490812), (1.6695882, 41.3490513)]"
parking,19.516616314199396,,,unknown,"[(1.666419, 41.3498876), (1.666382, 41.3496553), (1.666591, 41.3496037), (1.6667127, 41.3495759), (1.6667894, 41.3497764), (1.666419, 41.3498876)]"
parking,19.516616314199396,,,unknown,"[(2.0959445, 41.3745811), (2.0959774, 41.374274), (2.0961471, 41.374117), (2.0962922, 41.3741242), (2.0962716, 41.3743306), (2.0962448, 41.3745991), (2.0959445, 41.3745811)]"
parking,19.516616314199396,,,unknown,"[(2.3309855, 41.4829633), (2.3309596, 41.4829571), (2.3309444, 41.4829535), (2.3309286, 41.4829497), (2.3302518, 41.4827881), (2.3302368, 41.4827589), (2.33022, 41.4827135), (2.3303039, 41.482606), (2.3303444, 41.4825498), (2.3306223, 41.4825882), (2.3306237, 41.4825571), (2.3309451, 41.4826249), (2.3308537, 41.4828453), (2.3310222, 41.4828862), (2.3309855, 41.4829633)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6671545, 10.1577456), (-64.6671544, 10.1574633), (-64.6668995, 10.1574633), (-64.6668994, 10.1577456), (-64.6671545, 10.1577456)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6664598, 10.1577903), (-64.6664598, 10.157508), (-64.6662048, 10.157508), (-64.6662048, 10.1577903), (-64.6664598, 10.1577903)]"
parking,19.516616314199396,surface,,unknown,"[(1.9779785, 41.7357894), (1.9779342, 41.735752), (1.9779068, 41.7356298), (1.9779011, 41.7355535), (1.978082, 41.7356644), (1.9781124, 41.7356931), (1.9781492, 41.7357367), (1.9780349, 41.7358011), (1.9780066, 41.7357734), (1.9779785, 41.7357894)]"
parking,19.516616314199396,surface,,unknown,"[(1.8664802, 41.7794138), (1.8661632, 41.7789269), (1.8669243, 41.7786541), (1.8669887, 41.7788204), (1.8670636, 41.77921), (1.8664802, 41.7794138)]"
parking,19.516616314199396,surface,,no,"[(2.0135587, 41.7591137), (2.0135372, 41.7588769), (2.0136621, 41.7588696), (2.0137653, 41.7588635), (2.0137903, 41.7590993), (2.0135587, 41.7591137)]"
parking,19.516616314199396,surface,,unknown,"[(-64.675097, 10.1685758), (-64.6750941, 10.1683013), (-64.6749722, 10.1683025), (-64.674975, 10.168577), (-64.675032, 10.1685764), (-64.675097, 10.1685758)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6753873, 10.1681448), (-64.6753845, 10.1678703), (-64.6752626, 10.1678715), (-64.6752654, 10.168146), (-64.6753873, 10.1681448)]"
parking,19.516616314199396,surface,,unknown,"[(-64.67528, 10.1676115), (-64.6752772, 10.167337), (-64.6751553, 10.1673382), (-64.6751581, 10.1676127), (-64.67528, 10.1676115)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6761598, 10.1685646), (-64.676157, 10.16829), (-64.6760351, 10.1682912), (-64.6760378, 10.1685658), (-64.6760949, 10.1685652), (-64.6761598, 10.1685646)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6762886, 10.1681184), (-64.6762857, 10.1678439), (-64.6762211, 10.1678445), (-64.6761638, 10.1678451), (-64.6761666, 10.1681196), (-64.6762886, 10.1681184)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6742114, 10.1677425), (-64.6744903, 10.1677444), (-64.6744912, 10.1676244), (-64.6742123, 10.1676224), (-64.6742114, 10.1677425)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6726591, 10.1677484), (-64.672938, 10.1677503), (-64.6729389, 10.1676303), (-64.67266, 10.1676283), (-64.6726591, 10.1677484)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6722391, 10.1679342), (-64.6722363, 10.1676597), (-64.6721144, 10.1676609), (-64.6721172, 10.1679354), (-64.6722391, 10.1679342)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6722283, 10.1686075), (-64.6722255, 10.168333), (-64.6721036, 10.1683342), (-64.6721064, 10.1686087), (-64.6722283, 10.1686075)]"
parking,19.516616314199396,,,unknown,"[(-64.6686801, 10.1648826), (-64.668674, 10.1643335), (-64.6684864, 10.1643355), (-64.6684923, 10.1648846), (-64.6686801, 10.1648826)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6689652, 10.1639855), (-64.6689631, 10.1637138), (-64.66888, 10.1637144), (-64.6688821, 10.1639861), (-64.6689652, 10.1639855)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6681993, 10.1640277), (-64.6681973, 10.1637561), (-64.6681142, 10.1637567), (-64.6681163, 10.1640284), (-64.6681993, 10.1640277)]"
parking,19.516616314199396,surface,,unknown,"[(-64.672805, 10.1594806), (-64.6728238, 10.1592984), (-64.6724805, 10.1592957), (-64.6724349, 10.1594594), (-64.672805, 10.1594806)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6707853, 10.1532154), (-64.6707879, 10.1530526), (-64.6705047, 10.1530506), (-64.6705171, 10.1532154), (-64.6707853, 10.1532154)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6696964, 10.153216), (-64.6696933, 10.1530844), (-64.6694235, 10.1530905), (-64.6694265, 10.1532221), (-64.6696964, 10.153216)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6692883, 10.1528821), (-64.6692853, 10.1527505), (-64.6690154, 10.1527566), (-64.6690184, 10.1528882), (-64.6692883, 10.1528821)]"
parking,19.516616314199396,surface,,unknown,"[(-64.6711632, 10.1527818), (-64.6711601, 10.1526502), (-64.6708902, 10.1526562), (-64.6708933, 10.1527879), (-64.6711632, 10.1527818)]"
parking,19.516616314199396,surface,,unknown,"[(1.992204, 41.7906074), (1.9922103, 41.7905667), (1.9922383, 41.7905288), (1.9927541, 41.7907031), (1.9926258, 41.7907221), (1.9924835, 41.7907031), (1.9923869, 41.7906794), (1.992204, 41.7906074)]"
parking,19.516616314199396,surface,,unknown,"[(1.9933855, 41.7896138), (1.9933322, 41.7897265), (1.9932077, 41.7896905), (1.9930285, 41.7896554), (1.9928761, 41.7896336), (1.9928786, 41.7895787), (1.9929612, 41.7895654), (1.9930514, 41.7895399), (1.9933855, 41.7896138)]"
parking,19.516616314199396,,,unknown,"[(2.2466069, 41.5693405), (2.2466308, 41.5692349), (2.2467043, 41.5691917), (2.2470283, 41.5692002), (2.2470463, 41.5692006), (2.247092, 41.5692825), (2.2470761, 41.5693955), (2.2467103, 41.5693553), (2.2466069, 41.5693405)]"
parking,19.516616314199396,street_side,,unknown,"[(1.6787434, 41.4566668), (1.6788165, 41.4565919), (1.6790167, 41.4567018), (1.6789437, 41.4567766), (1.6787434, 41.4566668)]"
parking,19.516616314199396,surface,,no,"[(2.0227352, 42.2804442), (2.0226466, 42.2801959), (2.0234252, 42.2800668), (2.0235796, 42.280175), (2.0235957, 42.2803022), (2.0227352, 42.2804442)]"
parking,19.516616314199396,surface,,no,"[(2.0293921, 42.2779056), (2.0293854, 42.2778897), (2.0293773, 42.2778738), (2.0293733, 42.2778589), (2.0293652, 42.27784), (2.0293545, 42.2778231), (2.0293437, 42.2778092), (2.0293357, 42.2777963), (2.029325, 42.2777814), (2.0293156, 42.2777665), (2.0293115, 42.2777516), (2.029329, 42.2777437), (2.0293585, 42.2777437), (2.0293854, 42.2777427), (2.0294042, 42.2777397), (2.0294243, 42.2777367), (2.0294485, 42.2777347), (2.0294713, 42.2777318), (2.0294914, 42.2777278), (2.0295169, 42.2777228), (2.0295411, 42.2777218), (2.0295626, 42.2777218), (2.0295854, 42.2777189), (2.0296095, 42.2777189), (2.0296297, 42.2777198), (2.0296512, 42.2777228), (2.0296713, 42.2777268), (2.0296807, 42.2777437), (2.029682, 42.2777606), (2.029682, 42.2777794), (2.029682, 42.2777963), (2.029682, 42.2778142), (2.029682, 42.2778351), (2.0296807, 42.27785), (2.0296726, 42.2778678), (2.0296659, 42.2778827), (2.0296579, 42.2779006), (2.0296498, 42.2779165), (2.0296391, 42.2779334), (2.029627, 42.2779483), (2.0296149, 42.2779642), (2.0296015, 42.2779811), (2.0295894, 42.277997), (2.029576, 42.2780109), (2.0295612, 42.2780248), (2.0295438, 42.2780417), (2.029525, 42.2780526), (2.0295022, 42.2780575), (2.0294807, 42.2780585), (2.0294592, 42.2780546), (2.0294458, 42.2780426), (2.0294404, 42.2780258), (2.0294377, 42.2780109), (2.0294377, 42.277995), (2.0294377, 42.2779781), (2.0294377, 42.2779612), (2.029435, 42.2779443), (2.029427, 42.2779294), (2.0293921, 42.2779056)]"
